@00000000	0000
@00000001	0324
@00000002	0648
@00000003	096A
@00000004	0C8C
@00000005	0FAB
@00000006	12C8
@00000007	15E2
@00000008	18F9
@00000009	1C0B
@0000000A	1F1A
@0000000B	2223
@0000000C	2528
@0000000D	2826
@0000000E	2B1F
@0000000F	2E11
@00000010	30FB
@00000011	33DF
@00000012	36BA
@00000013	398C
@00000014	3C56
@00000015	3F17
@00000016	41CE
@00000017	447A
@00000018	471C
@00000019	49B4
@0000001A	4C3F
@0000001B	4EBF
@0000001C	5133
@0000001D	539B
@0000001E	55F5
@0000001F	5842
@00000020	5A82
@00000021	5CB3
@00000022	5ED7
@00000023	60EB
@00000024	62F1
@00000025	64E8
@00000026	66CF
@00000027	68A6
@00000028	6A6D
@00000029	6C23
@0000002A	6DC9
@0000002B	6F5E
@0000002C	70E2
@0000002D	7254
@0000002E	73B5
@0000002F	7504
@00000030	7641
@00000031	776B
@00000032	7884
@00000033	7989
@00000034	7A7C
@00000035	7B5C
@00000036	7C29
@00000037	7CE3
@00000038	7D89
@00000039	7E1D
@0000003A	7E9C
@0000003B	7F09
@0000003C	7F61
@0000003D	7FA6
@0000003E	7FD8
@0000003F	7FF5
@00000040	7FFF
@00000041	7FF5
@00000042	7FD8
@00000043	7FA6
@00000044	7F61
@00000045	7F09
@00000046	7E9C
@00000047	7E1D
@00000048	7D89
@00000049	7CE3
@0000004A	7C29
@0000004B	7B5C
@0000004C	7A7C
@0000004D	7989
@0000004E	7884
@0000004F	776B
@00000050	7641
@00000051	7504
@00000052	73B5
@00000053	7254
@00000054	70E2
@00000055	6F5E
@00000056	6DC9
@00000057	6C23
@00000058	6A6D
@00000059	68A6
@0000005A	66CF
@0000005B	64E8
@0000005C	62F1
@0000005D	60EB
@0000005E	5ED7
@0000005F	5CB3
@00000060	5A82
@00000061	5842
@00000062	55F5
@00000063	539B
@00000064	5133
@00000065	4EBF
@00000066	4C3F
@00000067	49B4
@00000068	471C
@00000069	447A
@0000006A	41CE
@0000006B	3F17
@0000006C	3C56
@0000006D	398C
@0000006E	36BA
@0000006F	33DF
@00000070	30FB
@00000071	2E11
@00000072	2B1F
@00000073	2826
@00000074	2528
@00000075	2223
@00000076	1F1A
@00000077	1C0B
@00000078	18F9
@00000079	15E2
@0000007A	12C8
@0000007B	0FAB
@0000007C	0C8C
@0000007D	096A
@0000007E	0648
@0000007F	0324
@00000080	0000
@00000081	FCDC
@00000082	F9B8
@00000083	F696
@00000084	F374
@00000085	F055
@00000086	ED38
@00000087	EA1E
@00000088	E707
@00000089	E3F5
@0000008A	E0E6
@0000008B	DDDD
@0000008C	DAD8
@0000008D	D7DA
@0000008E	D4E1
@0000008F	D1EF
@00000090	CF05
@00000091	CC21
@00000092	C946
@00000093	C674
@00000094	C3AA
@00000095	C0E9
@00000096	BE32
@00000097	BB86
@00000098	B8E4
@00000099	B64C
@0000009A	B3C1
@0000009B	B141
@0000009C	AECD
@0000009D	AC65
@0000009E	AA0B
@0000009F	A7BE
@000000A0	A57E
@000000A1	A34D
@000000A2	A129
@000000A3	9F15
@000000A4	9D0F
@000000A5	9B18
@000000A6	9931
@000000A7	975A
@000000A8	9593
@000000A9	93DD
@000000AA	9237
@000000AB	90A2
@000000AC	8F1E
@000000AD	8DAC
@000000AE	8C4B
@000000AF	8AFC
@000000B0	89BF
@000000B1	8895
@000000B2	877C
@000000B3	8677
@000000B4	8584
@000000B5	84A4
@000000B6	83D7
@000000B7	831D
@000000B8	8277
@000000B9	81E3
@000000BA	8164
@000000BB	80F7
@000000BC	809F
@000000BD	805A
@000000BE	8028
@000000BF	800B
@000000C0	8001
@000000C1	800B
@000000C2	8028
@000000C3	805A
@000000C4	809F
@000000C5	80F7
@000000C6	8164
@000000C7	81E3
@000000C8	8277
@000000C9	831D
@000000CA	83D7
@000000CB	84A4
@000000CC	8584
@000000CD	8677
@000000CE	877C
@000000CF	8895
@000000D0	89BF
@000000D1	8AFC
@000000D2	8C4B
@000000D3	8DAC
@000000D4	8F1E
@000000D5	90A2
@000000D6	9237
@000000D7	93DD
@000000D8	9593
@000000D9	975A
@000000DA	9931
@000000DB	9B18
@000000DC	9D0F
@000000DD	9F15
@000000DE	A129
@000000DF	A34D
@000000E0	A57E
@000000E1	A7BE
@000000E2	AA0B
@000000E3	AC65
@000000E4	AECD
@000000E5	B141
@000000E6	B3C1
@000000E7	B64C
@000000E8	B8E4
@000000E9	BB86
@000000EA	BE32
@000000EB	C0E9
@000000EC	C3AA
@000000ED	C674
@000000EE	C946
@000000EF	CC21
@000000F0	CF05
@000000F1	D1EF
@000000F2	D4E1
@000000F3	D7DA
@000000F4	DAD8
@000000F5	DDDD
@000000F6	E0E6
@000000F7	E3F5
@000000F8	E707
@000000F9	EA1E
@000000FA	ED38
@000000FB	F055
@000000FC	F374
@000000FD	F696
@000000FE	F9B8
@000000FF	FCDC
