@00000000	8000
@00000001	8324
@00000002	8648
@00000003	896A
@00000004	8C8C
@00000005	8FAB
@00000006	92C8
@00000007	95E2
@00000008	98F9
@00000009	9C0B
@0000000A	9F1A
@0000000B	A223
@0000000C	A528
@0000000D	A826
@0000000E	AB1F
@0000000F	AE11
@00000010	B0FB
@00000011	B3DF
@00000012	B6BA
@00000013	B98C
@00000014	BC56
@00000015	BF17
@00000016	C1CE
@00000017	C47A
@00000018	C71C
@00000019	C9B4
@0000001A	CC3F
@0000001B	CEBF
@0000001C	D133
@0000001D	D39B
@0000001E	D5F5
@0000001F	D842
@00000020	DA82
@00000021	DCB3
@00000022	DED7
@00000023	E0EB
@00000024	E2F1
@00000025	E4E8
@00000026	E6CF
@00000027	E8A6
@00000028	EA6D
@00000029	EC23
@0000002A	EDC9
@0000002B	EF5E
@0000002C	F0E2
@0000002D	F254
@0000002E	F3B5
@0000002F	F504
@00000030	F641
@00000031	F76B
@00000032	F884
@00000033	F989
@00000034	FA7C
@00000035	FB5C
@00000036	FC29
@00000037	FCE3
@00000038	FD89
@00000039	FE1D
@0000003A	FE9C
@0000003B	FF09
@0000003C	FF61
@0000003D	FFA6
@0000003E	FFD8
@0000003F	FFF5
@00000040	FFFF
@00000041	FFF5
@00000042	FFD8
@00000043	FFA6
@00000044	FF61
@00000045	FF09
@00000046	FE9C
@00000047	FE1D
@00000048	FD89
@00000049	FCE3
@0000004A	FC29
@0000004B	FB5C
@0000004C	FA7C
@0000004D	F989
@0000004E	F884
@0000004F	F76B
@00000050	F641
@00000051	F504
@00000052	F3B5
@00000053	F254
@00000054	F0E2
@00000055	EF5E
@00000056	EDC9
@00000057	EC23
@00000058	EA6D
@00000059	E8A6
@0000005A	E6CF
@0000005B	E4E8
@0000005C	E2F1
@0000005D	E0EB
@0000005E	DED7
@0000005F	DCB3
@00000060	DA82
@00000061	D842
@00000062	D5F5
@00000063	D39B
@00000064	D133
@00000065	CEBF
@00000066	CC3F
@00000067	C9B4
@00000068	C71C
@00000069	C47A
@0000006A	C1CE
@0000006B	BF17
@0000006C	BC56
@0000006D	B98C
@0000006E	B6BA
@0000006F	B3DF
@00000070	B0FB
@00000071	AE11
@00000072	AB1F
@00000073	A826
@00000074	A528
@00000075	A223
@00000076	9F1A
@00000077	9C0B
@00000078	98F9
@00000079	95E2
@0000007A	92C8
@0000007B	8FAB
@0000007C	8C8C
@0000007D	896A
@0000007E	8648
@0000007F	8324
@00000080	8000
@00000081	7CDC
@00000082	79B8
@00000083	7696
@00000084	7374
@00000085	7055
@00000086	6D38
@00000087	6A1E
@00000088	6707
@00000089	63F5
@0000008A	60E6
@0000008B	5DDD
@0000008C	5AD8
@0000008D	57DA
@0000008E	54E1
@0000008F	51EF
@00000090	4F05
@00000091	4C21
@00000092	4946
@00000093	4674
@00000094	43AA
@00000095	40E9
@00000096	3E32
@00000097	3B86
@00000098	38E4
@00000099	364C
@0000009A	33C1
@0000009B	3141
@0000009C	2ECD
@0000009D	2C65
@0000009E	2A0B
@0000009F	27BE
@000000A0	257E
@000000A1	234D
@000000A2	2129
@000000A3	1F15
@000000A4	1D0F
@000000A5	1B18
@000000A6	1931
@000000A7	175A
@000000A8	1593
@000000A9	13DD
@000000AA	1237
@000000AB	10A2
@000000AC	0F1E
@000000AD	0DAC
@000000AE	0C4B
@000000AF	0AFC
@000000B0	09BF
@000000B1	0895
@000000B2	077C
@000000B3	0677
@000000B4	0584
@000000B5	04A4
@000000B6	03D7
@000000B7	031D
@000000B8	0277
@000000B9	01E3
@000000BA	0164
@000000BB	00F7
@000000BC	009F
@000000BD	005A
@000000BE	0028
@000000BF	000B
@000000C0	0001
@000000C1	000B
@000000C2	0028
@000000C3	005A
@000000C4	009F
@000000C5	00F7
@000000C6	0164
@000000C7	01E3
@000000C8	0277
@000000C9	031D
@000000CA	03D7
@000000CB	04A4
@000000CC	0584
@000000CD	0677
@000000CE	077C
@000000CF	0895
@000000D0	09BF
@000000D1	0AFC
@000000D2	0C4B
@000000D3	0DAC
@000000D4	0F1E
@000000D5	10A2
@000000D6	1237
@000000D7	13DD
@000000D8	1593
@000000D9	175A
@000000DA	1931
@000000DB	1B18
@000000DC	1D0F
@000000DD	1F15
@000000DE	2129
@000000DF	234D
@000000E0	257E
@000000E1	27BE
@000000E2	2A0B
@000000E3	2C65
@000000E4	2ECD
@000000E5	3141
@000000E6	33C1
@000000E7	364C
@000000E8	38E4
@000000E9	3B86
@000000EA	3E32
@000000EB	40E9
@000000EC	43AA
@000000ED	4674
@000000EE	4946
@000000EF	4C21
@000000F0	4F05
@000000F1	51EF
@000000F2	54E1
@000000F3	57DA
@000000F4	5AD8
@000000F5	5DDD
@000000F6	60E6
@000000F7	63F5
@000000F8	6707
@000000F9	6A1E
@000000FA	6D38
@000000FB	7055
@000000FC	7374
@000000FD	7696
@000000FE	79B8
@000000FF	7CDC
