@00000000	80
@00000001	80
@00000002	80
@00000003	81
@00000004	81
@00000005	81
@00000006	81
@00000007	81
@00000008	82
@00000009	82
@0000000A	82
@0000000B	82
@0000000C	82
@0000000D	83
@0000000E	83
@0000000F	83
@00000010	83
@00000011	83
@00000012	84
@00000013	84
@00000014	84
@00000015	84
@00000016	84
@00000017	84
@00000018	85
@00000019	85
@0000001A	85
@0000001B	85
@0000001C	85
@0000001D	86
@0000001E	86
@0000001F	86
@00000020	86
@00000021	86
@00000022	87
@00000023	87
@00000024	87
@00000025	87
@00000026	87
@00000027	88
@00000028	88
@00000029	88
@0000002A	88
@0000002B	88
@0000002C	89
@0000002D	89
@0000002E	89
@0000002F	89
@00000030	89
@00000031	8A
@00000032	8A
@00000033	8A
@00000034	8A
@00000035	8A
@00000036	8B
@00000037	8B
@00000038	8B
@00000039	8B
@0000003A	8B
@0000003B	8B
@0000003C	8C
@0000003D	8C
@0000003E	8C
@0000003F	8C
@00000040	8C
@00000041	8D
@00000042	8D
@00000043	8D
@00000044	8D
@00000045	8D
@00000046	8E
@00000047	8E
@00000048	8E
@00000049	8E
@0000004A	8E
@0000004B	8F
@0000004C	8F
@0000004D	8F
@0000004E	8F
@0000004F	8F
@00000050	90
@00000051	90
@00000052	90
@00000053	90
@00000054	90
@00000055	91
@00000056	91
@00000057	91
@00000058	91
@00000059	91
@0000005A	91
@0000005B	92
@0000005C	92
@0000005D	92
@0000005E	92
@0000005F	92
@00000060	93
@00000061	93
@00000062	93
@00000063	93
@00000064	93
@00000065	94
@00000066	94
@00000067	94
@00000068	94
@00000069	94
@0000006A	95
@0000006B	95
@0000006C	95
@0000006D	95
@0000006E	95
@0000006F	96
@00000070	96
@00000071	96
@00000072	96
@00000073	96
@00000074	96
@00000075	97
@00000076	97
@00000077	97
@00000078	97
@00000079	97
@0000007A	98
@0000007B	98
@0000007C	98
@0000007D	98
@0000007E	98
@0000007F	99
@00000080	99
@00000081	99
@00000082	99
@00000083	99
@00000084	9A
@00000085	9A
@00000086	9A
@00000087	9A
@00000088	9A
@00000089	9A
@0000008A	9B
@0000008B	9B
@0000008C	9B
@0000008D	9B
@0000008E	9B
@0000008F	9C
@00000090	9C
@00000091	9C
@00000092	9C
@00000093	9C
@00000094	9D
@00000095	9D
@00000096	9D
@00000097	9D
@00000098	9D
@00000099	9E
@0000009A	9E
@0000009B	9E
@0000009C	9E
@0000009D	9E
@0000009E	9E
@0000009F	9F
@000000A0	9F
@000000A1	9F
@000000A2	9F
@000000A3	9F
@000000A4	A0
@000000A5	A0
@000000A6	A0
@000000A7	A0
@000000A8	A0
@000000A9	A1
@000000AA	A1
@000000AB	A1
@000000AC	A1
@000000AD	A1
@000000AE	A1
@000000AF	A2
@000000B0	A2
@000000B1	A2
@000000B2	A2
@000000B3	A2
@000000B4	A3
@000000B5	A3
@000000B6	A3
@000000B7	A3
@000000B8	A3
@000000B9	A4
@000000BA	A4
@000000BB	A4
@000000BC	A4
@000000BD	A4
@000000BE	A4
@000000BF	A5
@000000C0	A5
@000000C1	A5
@000000C2	A5
@000000C3	A5
@000000C4	A6
@000000C5	A6
@000000C6	A6
@000000C7	A6
@000000C8	A6
@000000C9	A7
@000000CA	A7
@000000CB	A7
@000000CC	A7
@000000CD	A7
@000000CE	A7
@000000CF	A8
@000000D0	A8
@000000D1	A8
@000000D2	A8
@000000D3	A8
@000000D4	A9
@000000D5	A9
@000000D6	A9
@000000D7	A9
@000000D8	A9
@000000D9	A9
@000000DA	AA
@000000DB	AA
@000000DC	AA
@000000DD	AA
@000000DE	AA
@000000DF	AB
@000000E0	AB
@000000E1	AB
@000000E2	AB
@000000E3	AB
@000000E4	AC
@000000E5	AC
@000000E6	AC
@000000E7	AC
@000000E8	AC
@000000E9	AC
@000000EA	AD
@000000EB	AD
@000000EC	AD
@000000ED	AD
@000000EE	AD
@000000EF	AE
@000000F0	AE
@000000F1	AE
@000000F2	AE
@000000F3	AE
@000000F4	AE
@000000F5	AF
@000000F6	AF
@000000F7	AF
@000000F8	AF
@000000F9	AF
@000000FA	B0
@000000FB	B0
@000000FC	B0
@000000FD	B0
@000000FE	B0
@000000FF	B0
@00000100	B1
@00000101	B1
@00000102	B1
@00000103	B1
@00000104	B1
@00000105	B1
@00000106	B2
@00000107	B2
@00000108	B2
@00000109	B2
@0000010A	B2
@0000010B	B3
@0000010C	B3
@0000010D	B3
@0000010E	B3
@0000010F	B3
@00000110	B3
@00000111	B4
@00000112	B4
@00000113	B4
@00000114	B4
@00000115	B4
@00000116	B5
@00000117	B5
@00000118	B5
@00000119	B5
@0000011A	B5
@0000011B	B5
@0000011C	B6
@0000011D	B6
@0000011E	B6
@0000011F	B6
@00000120	B6
@00000121	B6
@00000122	B7
@00000123	B7
@00000124	B7
@00000125	B7
@00000126	B7
@00000127	B8
@00000128	B8
@00000129	B8
@0000012A	B8
@0000012B	B8
@0000012C	B8
@0000012D	B9
@0000012E	B9
@0000012F	B9
@00000130	B9
@00000131	B9
@00000132	B9
@00000133	BA
@00000134	BA
@00000135	BA
@00000136	BA
@00000137	BA
@00000138	BA
@00000139	BB
@0000013A	BB
@0000013B	BB
@0000013C	BB
@0000013D	BB
@0000013E	BC
@0000013F	BC
@00000140	BC
@00000141	BC
@00000142	BC
@00000143	BC
@00000144	BD
@00000145	BD
@00000146	BD
@00000147	BD
@00000148	BD
@00000149	BD
@0000014A	BE
@0000014B	BE
@0000014C	BE
@0000014D	BE
@0000014E	BE
@0000014F	BE
@00000150	BF
@00000151	BF
@00000152	BF
@00000153	BF
@00000154	BF
@00000155	BF
@00000156	C0
@00000157	C0
