@000000E0	FFFFFFFFA57D8668
@000000E1	FFFFFFFFA7BD22AD
@000000E2	FFFFFFFFAA0A5B2F
@000000E3	FFFFFFFFAC64D512
@000000E4	FFFFFFFFAECC336D
@000000E5	FFFFFFFFB140175D
@000000E6	FFFFFFFFB3C0200E
@000000E7	FFFFFFFFB64BEACE
@000000E8	FFFFFFFFB8E3131B
@000000E9	FFFFFFFFBB8532B1
@000000EA	FFFFFFFFBE31E19D
@000000EB	FFFFFFFFC0E8B64A
@000000EC	FFFFFFFFC3A94591
@000000ED	FFFFFFFFC67322CF
@000000EE	FFFFFFFFC945DFEE
@000000EF	FFFFFFFFCC210D7A
@000000F0	FFFFFFFFCF043AB4
@000000F1	FFFFFFFFD1EEF59F
@000000F2	FFFFFFFFD4E0CB16
@000000F3	FFFFFFFFD7D946D9
@000000F4	FFFFFFFFDAD7F3A4
@000000F5	FFFFFFFFDDDC5B3C
@000000F6	FFFFFFFFE0E60686
@000000F7	FFFFFFFFE3F47D97
@000000F8	FFFFFFFFE70747C5
@000000F9	FFFFFFFFEA1DEBBD
@000000FA	FFFFFFFFED37EF93
@000000FB	FFFFFFFFF054D8D6
@000000FC	FFFFFFFFF3742CA3
@000000FD	FFFFFFFFF6956FB8
@000000FE	FFFFFFFFF9B82685
@000000FF	FFFFFFFFFCDBD542
